Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24003WL0_4424_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,565618.6074,592654.0019,555512.5284,548217.0495,530931.7457,545336.2501,602939.6251,636627.1172,658364.1094,605641.4141,,
A24003WL0_4424_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,280.9558105,969.2841797,969.2841797,969.2841797,969.2841797,969.2841797,27.38685036,27.38685036,27.38685036,27.38685036,,
A24003WL0_4425_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,1653.632705,1077.523877,939.0618687,823.4824315,709.0321058,638.539544,650.1143873,633.888715,478.3842614,504.8803074,,
A24003WL0_4425_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,17871.1521,8992.446289,8428.405761,8350.550538,8403.55838,8190.147644,9213.654114,9155.057182,8185.812336,8260.945068,,
A24003WL0_4425_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4425_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,182148.6217,206967.9351,191596.9776,183423.541,171214.8758,181899.9834,176004.3398,188513.3667,187238.3809,180547.5474,,
A24003WL0_4425_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,914.4191284,914.4191284,914.4191284,914.4191284,914.4191284,9.098468781,9.098468781,9.098468781,9.098468781,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,698105.1122,453912.7913,395100.8322,345775.2297,297311.1521,268448.5767,271865.0141,266611.0278,200872.9939,211895.007,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,319127.7617,303934.1465,298304.498,292670.0225,292002.0342,292249.4961,291451.0527,279786.824,277243.781,278812.3164,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,710307.5566,868323.6681,811471.0236,793748.0196,790787.0391,802002.2344,772943.6875,828926.8907,901299.125,818351.1719,,
A24003WL0_4600_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,14909.9646,3917.194442,3851.660171,4166.55838,4422.096862,4216.789459,526.9611016,1077.527324,759.0054741,41.00230026,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,24544.29942,15953.35541,13897.29839,12164.96949,10454.20474,9439.819709,9554.374883,9377.218068,7058.741747,7448.292307,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,64201.30712,44059.02587,42299.57276,41868.39197,41713.7738,41608.43189,40939.67993,37759.43695,36552.62698,36854.58917,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,521595.4027,582524.7136,546201.6669,516489.705,510222.8674,513427.1476,507819.0713,542884.4239,539524.4336,521726,,
A24003WL0_4601_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,2148.88501,2148.88501,2148.88501,2148.88501,2148.88501,63.91788864,63.91788864,63.91788864,63.91788864,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,611507.1936,397644.475,346136.4164,302933.6288,260308.0091,235415.6259,238363.5601,233654.516,175984.4861,185597.0325,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,149929.0234,149011.4961,147067.8281,144484.4512,144611.254,144997.0718,136960.4351,131969.2266,131353.7061,132554.585,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,273602.6758,342509.6582,314965.9434,312409.5811,301053.584,312494.6231,405311.6328,419647.7734,373368.6289,347431.3906,,
A24003WL0_4602_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,45.74597931,2422.359718,1398.11277,1727.646705,700.3420791,1624.388771,1217.664772,1948.111793,4108.874855,2730.110695,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,335226.8391,217981.6933,189744.7916,166060.5512,142692.3172,129044.3001,130657.7651,128084.0432,96467.01114,101736.8112,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,188505.5703,141198.4317,135516.2539,132872.0322,131481.585,130828.8618,124343.5308,116414.6739,112715.9294,112955.4565,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,1354720.627,1657587.299,1529987.283,1484810.508,1472048.768,1483534.906,1517469.406,1595558.703,1630232.094,1533835.406,,
A24003WL0_4603_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,22221.23047,3234.75708,3234.75708,3234.75708,3234.75708,3234.75708,57.05818939,57.05818939,57.05818939,57.05818939,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,1058971.899,689580.9519,601205.2338,526512.5154,452623.7146,409672.2264,414568.592,405609.3977,306301.3428,322814.6902,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,131211.3164,138634.2412,137863.5537,135989.3267,136512.3921,137431.4399,133714.167,129316.2434,128652.4765,129902.4114,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,436555.9493,458379.8515,433762.2285,427618.5263,422448.7994,423459.7168,505386.0235,527660.3906,512149.2969,473387.3711,,
A24003WL0_4770_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,103.3143005,403.8374939,1300.464966,2609.169922,2609.169922,2609.169922,2273.899902,2273.899902,2273.899902,2273.899902,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,763639.3473,496499.4381,432160.4674,378198.7474,325181.0437,293856.0119,297532.1643,291714.2662,219667.8872,231686.0567,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,111270.1973,115785.6895,114900.5035,113058.2368,113415.9107,114041.732,115901.499,112245.6995,112536.1149,113949.5712,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,214466.2305,248283.8359,233180.5703,236134.3301,227672.4522,229591.6329,235213.5,255380.2383,210645.6982,204234.9622,,
A24003WL0_4771_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,1133.880005,1133.880005,1133.880005,1133.880005,1133.880005,63.91788864,63.91788864,63.91788864,63.91788864,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Agriculture,216324.0575,140754.6847,122678.085,107400.3077,92288.29374,83489.95466,84540.7504,82802.73432,62420.73285,65811.53531,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Forest,156887.4228,144944.2335,142526.7793,139912.6949,139874.7182,140091.2598,136060.9814,129277.3659,127638.6165,128127.7695,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Stormwater,544096.4337,591908.7676,543059.1094,537890.6524,521555.4269,526179.4199,599465.8516,639882.4063,631602.1094,583580.6563,,
A24003WL0_4772_0000,24003,"ANNE ARUNDEL, MD",Lower Western Shore,Western Shore of Chesapeake Bay,Wastewater,69161.64844,8512.939453,18039.56055,14270.42969,11978.24023,9380.206055,8405.637695,13003.34961,5935.049805,6615.926758,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24003WM0_3742_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,79586.57813,3866.318115,3360.037109,5326.806152,,,,,,,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,61110.70103,39842.12775,34648.72336,30321.14099,26052.26243,23555.89606,23829.5234,23389.05962,17607.48545,18572.14174,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,152749.6397,104061.334,100572.8413,101924.208,101901.4424,102175.065,108856.4561,97752.10333,95343.73511,96508.84607,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,3279458.877,3308030.025,3031398.042,2891276.262,2865147.949,2969035.736,2751147.736,2864408.798,2957972.064,2858512.103,,
A24003WM0_3961_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,379131.7735,139389.2598,183274.6728,215282.0469,168244.3232,180565.667,182287.4951,241722.092,216973.1987,218880.9087,,
A24003XU2_4270_4650,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,42430.99131,27671.28832,24041.53141,21042.64122,18088.01593,16358.02307,16547.5781,16233.66688,12225.76143,12895.8742,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,149853.0762,96479.01367,92106.06494,91388.85156,90479.55518,90109.66943,95401.14942,87171.12885,85396.48602,86062.50623,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,1740173.14,1840520.18,1715458.109,1633875.204,1617955.988,1624135.715,1498315.12,1611459.18,1594557.289,1535585.063,,
A24003WM0_3962_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,491970.2891,265160,301975.0234,359879.9063,221916.3125,303157.8125,322283.7969,424693.5938,391254.5,467265.8125,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,84869.64619,55338.75879,48076.11861,42072.39466,36186.88249,32701.02105,33079.07531,32461.50368,24440.00632,25780.19083,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,156329.7471,130588.1386,126849.9092,124184.0498,123370.0835,123024.3462,115956.9282,107613.017,105341.2543,105457.8445,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,648963.5703,771588.572,693315.0633,678397.8075,671823.2778,676861.1524,709208.1406,785038.9141,795746.5,728354.6875,,
A24003WM0_3963_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,27.4325695,2199.177979,2199.177979,2199.177979,2199.177979,36.53104019,36.53104019,36.53104019,36.53104019,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24003WM0_3964_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,689.6066284,1296.073975,2003.858032,,,,,,,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,4651.518096,3031.67236,2634.159054,2306.065851,1982.553931,1792.658439,1812.16348,1775.97395,1339.675365,1413.015726,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,4605.356231,4638.959533,4597.160156,4528.183822,4531.90921,4547.771912,4125.612595,3873.972198,3806.23539,3807.78857,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,11275.19128,10250.83362,9934.286987,9889.355408,9750.270387,9832.691895,15294.97925,16685.29883,16779.95801,15159.88623,,
A24003WM0_3966_0000,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24003WM1_3910_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,,,,,,,,,
A24003WM1_3910_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,,,,,,,,,
A24003WM1_3910_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,,,,,,,,,
A24003WM1_3910_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,,,,,,,,,
A24003WM1_3910_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,1571847,1571847,1571847,,,,,,,,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,83428.70795,54428.34346,47337.47948,41435.84809,35611.03881,32211.82644,32585.59119,31957.41419,24077.147,25391.08054,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Forest,215819.8496,190346.9834,185391.6172,183656.1387,182303.9727,182967.7432,170201.7432,155605.8788,152797.1202,153901.052,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,2088301.102,2913704.266,2142933.086,2049308.885,2100671.196,2630170.578,2678463.906,2741632.188,2910545.188,2820871.984,,
A24003WM3_4060_0001,24003,"ANNE ARUNDEL, MD",Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,3370.238159,12547.49915,16853.45435,17031.07709,17016.6929,17080.3292,12032.54419,12027.01648,11878.53894,11926.7998,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Agriculture,1834415.187,1206443.533,1050721.86,920201.2416,791450.5819,716585.5697,725351.4132,709552.6901,535628.7019,564434.4646,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Forest,156431.9404,180000.834,180306.417,178360.7441,179557.2979,181156.1826,176569.4609,172650.485,173112.2539,175604.0339,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Stormwater,331794.9668,354158.6992,336761.5195,329630.6376,326155.6689,336514.1778,360094.0664,385216.3985,368867.1367,346756.1035,,
A24003XL3_4710_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Wastewater,211.347702,64.75312042,104.8843994,96.07640839,61.54476166,257.9896851,228.4528961,107.7577972,0,0,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Agriculture,1148051.601,755807.9315,658505.4584,576946.4708,496845.6524,449816.7343,455326.6717,444789.6208,336244.0586,354145.2811,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Forest,121283.0586,136694.1181,136511.4375,134769.5825,135492.5669,136598.0498,135180.042,132230.662,132911.3104,134872.6421,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Stormwater,312617.625,347474.5791,332086.8174,324221.5586,323820.5362,324288.0762,331996.2266,346130.7774,321417.0942,315740.6177,,
A24003XL3_4711_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Wastewater,8190.698975,7528.640137,7022.748414,7195.325867,7215.375122,7245.199158,6983.703735,7230.681641,6407.230957,8058.169922,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Agriculture,381565.9214,250758.1617,218328.9973,191148.5599,164447.0752,148723.221,150538.7476,147411.3691,111162.679,117184.6208,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Forest,95963.94922,97680.28858,96751.99463,95151.85693,95364.02685,95821.58545,96626.10205,93683.23651,93728.48816,94732.82507,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Stormwater,164893.3174,183245.7676,171295.2002,171262.5508,168632.217,170841.9229,146724.916,158622.4014,167607.9971,158787.9648,,
A24003XL3_4712_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Wastewater,1249.630005,1862.276001,1190.338989,1162.812988,1199.790039,732.3123169,739.3312988,1584.286011,0,0,,
A24003XL3_4713_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Agriculture,1295056.825,849946.3521,739652.1655,647212.6471,556020.758,502768.291,508905.4612,499249.8263,375762.7968,396390.5217,,
A24003XL3_4713_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Forest,122022.8935,141488.2197,141686.2353,140039.3018,140951.1187,142245.7002,142052.5263,139517.6592,139894.8461,141874.2493,,
A24003XL3_4713_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4713_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24003XL3_4713_0000,24003,"ANNE ARUNDEL, MD",Patuxent,Patuxent River Basin,Stormwater,123172.3389,135246.7901,127628.1006,124843.9018,123357.7017,124832.8364,119519.6133,129778.4551,129111.9873,119046.8477,,
